HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8466.94.85.85","5","Other","[""No.""]","","","","",""
"8467","0","Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or nonelectric motor, and parts thereof:","","","","","",""
"","1","Pneumatic:","","","","","",""
"8467.11","2","Rotary type (including combined rotary-percussion):","","","","","",""
"8467.11.10","3","Suitable for metal working","","4.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8467.11.10.40","4","Grinders, polishers and sanders","[""No.""]","","","","",""
"8467.11.10.80","4","Other","[""No.""]","","","","",""
"8467.11.50","3","Other","","Free","","27.5%","",""
"8467.11.50.10","4","Rock drills","[""No.""]","","","","",""
"8467.11.50.20","4","Drills, other than rock drills; screwdrivers and nut runners","[""No.""]","","","","",""
"8467.11.50.40","4","Wrenches, other than nut runners","[""No.""]","","","","",""
"8467.11.50.90","4","Other","[""No.""]","","","","",""
"8467.19","2","Other:","","","","","",""
"8467.19.10.00","3","Suitable for metal working","[""No.""]","4.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8467.19.50","3","Other","","Free","","27.5%","",""
"8467.19.50.30","4","Pneumatic, hand-held force feed lubricating equipment","[""No.""]","","","","",""
"8467.19.50.60","4","Designed for use in construction or mining","[""No.""]","","","","",""
"8467.19.50.90","4","Other","[""No.""]","","","","",""
"","1","With self-contained electric motor:","","","","","",""
"8467.21.00","2","Drills of all kinds","","1.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Rotary:","","","","","",""
"8467.21.00.10","4","Battery powered","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8467.21.00.30","5","With a chuck capacity of less than <il>12.7 mm</il>","[""No.""]","","","","",""
"8467.21.00.50","5","Other","[""No.""]","","","","",""
"8467.21.00.70","3","Other, including hammer drills","[""No.""]","","","","",""
"8467.22.00","2","Saws","","Free","","35%","",""
"8467.22.00.20","3","Circular","[""No.""]","","","","",""
"8467.22.00.40","3","Chain","[""No.""]","","","","",""
"8467.22.00.70","3","Reciprocating and jig","[""No.""]","","","","",""
"8467.22.00.90","3","Other","[""No.""]","","","","",""
"8467.29.00","2","Other","","Free","","35%","",""
"","3","Grinders, polishers and sanders:","","","","","",""
"8467.29.00.10","4","Angle grinders, sanders and polishers","[""No.""]","","","","",""
"8467.29.00.15","4","Orbital and straight-line sanders","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8467.29.00.25","5","Belt sanders","[""No.""]","","","","",""
"8467.29.00.35","5","Other","[""No.""]","","","","",""
"8467.29.00.40","3","Screwdrivers, nut-runners and impact wrenches","[""No.""]","","","","",""
"8467.29.00.55","3","Routers","[""No.""]","","","","",""
"8467.29.00.65","3","Planers","[""No.""]","","","","",""
"8467.29.00.70","3","Grass and weed trimmers/edgers","[""No.""]","","","","",""
"8467.29.00.80","3","Electropneumatic rotary and percussion hammers","[""No.""]","","","","",""
"8467.29.00.85","3","Electric scissors","[""No.""]","","","","",""
"8467.29.00.90","3","Other","[""No.""]","","","","",""
"","1","Other tools:","","","","","",""
"8467.81.00.00","2","Chain saws","[""No.""]","Free","","27.5%","",""
"8467.89","2","Other:","","","","","",""
"8467.89.10.00","3","Suitable for metal working","[""No.""]","Free","","30%","",""
"8467.89.50","3","Other","","Free","","27.5%","",""
"8467.89.50.30","4","Gasoline powered grass and weed trimmers and brushcutters","[""No.""]","","","","",""
"8467.89.50.60","4","Other, designed for use in agriculture or horticulture","[""No.""]","","","","",""
"8467.89.50.90","4","Other","[""No.""]","","","","",""
"","1","Parts:","","","","","",""
"8467.91.01.00","2","Of chain saws","[""No.""]","Free","","27.5%","",""
"8467.92.00","2","Of pneumatic tools","","Free","","27.5%","",""
"8467.92.00.50","3","Of pneumatic, hand-held force feed lubricating equipment","[""No.""]","","","","",""
"8467.92.00.90","3","Other","[""No.""]","","","","",""
"8467.99.01","2","Other","","Free","","27.5%","",""
"8467.99.01.30","3","Of gasoline powered grass and weed trimmers and brushcutters","[""No.""]","","","","",""
"8467.99.01.90","3","Other","[""No.""]","","","","",""
"8468","0","Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting, other than those of heading 8515; gas-operated surface tempering machines and appliances; parts thereof:","","","","","",""
"8468.10.00.00","1","Hand-held blow torches","[""No.""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8468.20","1","Other gas-operated machinery and apparatus:","","","","","",""
"8468.20.10.00","2","Hand-directed or -controlled","[""No.""]","3.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8468.20.50.00","2","Other","[""No.""]","Free","","27.5%","",""
"8468.80","1","Other machinery and apparatus:","","","","","",""
"8468.80.10.00","2","Hand-directed or -controlled","[""No.""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8468.80.50.00","2","Other","[""No.""]","Free","","27.5%","",""
"8468.90","1","Parts:","","","","","",""
"8468.90.10.00","2","Of hand-directed or -controlled machinery and apparatus","[""No.""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8468.90.50.00","2","Other","[""No.""]","Free","","27.5%","",""
"8470","0","Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash registers:","","","","","",""
"8470.10.00","1","Electronic calculators capable of operation without an external source of electric power and pocket-size data recording, reproducing and displaying machines with calculating functions","","Free","","35%","",""
"8470.10.00.40","2","Display only","[""No.""]","","","","",""
"8470.10.00.60","2","Other","[""No.""]","","","","",""
"","1","Other electronic calculating machines:","","","","","",""
"8470.21.00.00","2","Incorporating a printing device","[""No.""]","Free","","35%","",""
"8470.29.00.00","2","Other","[""No.""]","Free","","35%","",""
"8470.30.00.00","1","Other calculating machines","[""No.""]","Free","","35%","",""
"8470.50.00","1","Cash registers","","Free","","35%","",""
"8470.50.00.20","2","Point-of-sale terminals","[""No.""]","","","","",""
"8470.50.00.60","2","Other","[""No.""]","","","","",""
"8470.90.01","1","Other","","Free","","35%","",""
"8470.90.01.10","2","Postage-franking machines","[""No.""]","","","","",""
"8470.90.01.90","2","Other","[""No.""]","","","","",""
"8471","0","Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included:","","","","","",""
"8471.30.01.00","1","Portable automatic data processing machines, weighing not more than <il>10 kg</il>, consisting of at least a central processing unit, a keyboard and a display","[""No.""]","Free","","35%","",""
"","1","Other automatic data processing machines:","","","","","",""
"8471.41.01","2","Comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined","","Free","","35%","",""
"8471.41.01.10","3","With cathode-ray tube (CRT)","[""No.""]","","","","",""
"8471.41.01.50","3","Other","[""No.""]","","","","",""
"8471.49.00.00","2","Other, entered in the form of systems","[""No.""]","Free","","35%","",""
"8471.50.01","1","Processing units other than those of subheading 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit: storage units, input units, output units","","Free","","35%","",""
"8471.50.01.10","2","With cathode-ray tube (CRT)","[""No.""]","","","","",""
"8471.50.01.50","2","Other","[""No.""]","","","","",""
"8471.60","1","Input or output units, whether or not containing storage units in the same housing:","","","","","",""
"8471.60.10","2","Combined input/output units","","Free","","35%","",""
"8471.60.10.10","3","With cathode-ray tube (CRT)","[""No.""]","","","","",""
"8471.60.10.50","3","Other","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8471.60.20.00","3","Keyboards","[""No.""]","Free","","35%","",""
"8471.60.70.00","3","Units suitable for physical incorporation into automatic data processing machines or units thereof","[""No.""]","Free","","35%","",""
"8471.60.80.00","3","Optical scanners and magnetic ink recognition devices","[""No.""]","Free","","35%","",""
"8471.60.90","3","Other","","Free","","35%","",""
"8471.60.90.30","4","Card key and magnetic media entry devices","[""No.""]","","","","",""
"8471.60.90.50","4","Other","[""No.""]","","","","",""
"8471.70","1","Storage units:","","","","","",""
"","2","Magnetic disk drive units:","","","","","",""
"","3","For a disk of a diameter exceeding <il>21 cm:</il>","","","","","",""
"8471.70.10.00","4","Without read-write unit assembled therein; read-write units entered separately","[""No.""]","Free","","35%","",""
"8471.70.20.00","4","Units for physical incorporation into automatic data processing machines or units thereof","[""No.""]","Free","","35%","",""
"8471.70.30.00","4","Other","[""No.""]","Free","","35%","",""
"","3","Other:","","","","","",""
"8471.70.40","4","Not assembled in cabinets, and without attached external power supply","","Free","","35%","",""
"8471.70.40.35","5","Flexible (floppy) magnetic disk drive units","[""No.""]","","","","",""
"8471.70.40.65","5","Hard magnetic disk drive units","[""No.""]","","","","",""
"8471.70.40.95","5","Other","[""No.""]","","","","",""
"8471.70.50","4","Other","","Free","","35%","",""
"8471.70.50.35","5","Flexible (floppy) magnetic disk drive units","[""No.""]","","","","",""
"8471.70.50.65","5","Hard magnetic disk drive units","[""No.""]","","","","",""
"8471.70.50.95","5","Other","[""No.""]","","","","",""
"","2","Other storage units:","","","","","",""
"8471.70.60.00","3","Not assembled in cabinets for placing on a table, desk, wall, floor or similar place","[""No.""]","Free","","35%","",""
"8471.70.90.00","3","Other","[""No.""]","Free","","35%","",""
"8471.80","1","Other units of automatic data processing machines:","","","","","",""
"8471.80.10.00","2","Control or adapter units","[""No.""]","Free","","35%","",""
"","2","Other:","","","","","",""
"8471.80.40.00","3","Units suitable for physical incorporation into automatic data processing machines","[""No.""]","Free","","35%","",""
"8471.80.90.00","3","Other","[""No.""]","Free","","35%","",""
"8471.90.00.00","1","Other","[""No.""]","Free","","35%","",""
"8472","0","Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines):","","","","","",""
"8472.10.00.00","1","Duplicating machines","[""No.""]","Free","","25%","",""
"8472.30.00.00","1","Machines for sorting or folding mail or for inserting mail in envelopes or bands, machines for opening, closing or sealing mail and machines for affixing or canceling postage stamps","[""No.""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8472.90","1","Other:","","","","","",""
"8472.90.05.00","2","Addressing machines and address plate embossing machines","[""No.""]","Free","","25%","",""
"8472.90.10.00","2","Automatic teller machines","[""No.""]","Free","","35%","",""
"8472.90.40.00","2","Pencil sharpeners","[""No.""]","Free","","40%","",""
"8472.90.50.00","2","Typewriters other than printers of heading 8443; word processing machines","[""No.""]","Free","","35%","",""
"8472.90.60.00","2","Numbering, dating and check-writing machines","[""No.""]","Free","","25%","",""
"8472.90.90","2","Other","","Free","","35%","",""
"8472.90.90.40","3","Desktop note counters and note scanners","[""No.""]","","","","",""
"8472.90.90.60","3","Other currency and coin handling machines","[""No.""]","","","","",""
"8472.90.90.80","3","Other","[""No.""]","","","","",""
"8473","0","Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 8470 to 8472:","","","","","",""
"","1","Parts and accessories of the machines of heading 8470:","","","","","",""
"8473.21.00.00","2","Of the electronic calculating machines of subheading 8470.10, 8470.21 or 8470.29","[""kg""]","Free","","35%","",""
"8473.29.00.00","2","Other","[""kg""]","Free","","35%","",""
"8473.30","1","Parts and accessories of the machines of heading 8471:","","","","","",""
"","2","Not incorporating a cathode ray tube:","","","","","",""
"8473.30.11","3","Printed circuit assemblies","","Free","","35%","",""
"8473.30.11.40","4","Memory modules suitable for use solely or principally with machines of heading 8471","[""No.""]","","","","",""
"8473.30.11.80","4","Other","[""No.""]","","","","",""
"8473.30.20.00","3","Parts and accessories, including face plates and lock latches, of printed circuit assemblies","[""No.""]","Free","","35%","",""
"8473.30.51.00","3","Other","[""No.""]","Free","","35%","",""
"8473.30.91.00","2","Other","[""No.""]","Free","","35%","",""
"8473.40","1","Parts and accessories of the machines of heading 8472:","","","","","",""
"8473.40.10.00","2","Printed circuit assemblies for automatic teller machines of subheading 8472.90.10","[""No.""]","Free","","35%","",""
"8473.40.21.00","2","Printed circuit assemblies of word processing machines of 8472.90.50","[""No.""]","Free","","45%","",""
"8473.40.41.00","2","Other parts and accessories of the machines of 8472.90.50","[""kg""]","2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8473.40.86.00","2","Other","[""kg""]","Free","","35%","",""
"8473.50","1","Parts and accessories equally suitable for use with machines of two or more of the headings 8470 to 8472:","","","","","",""
"8473.50.30.00","2","Printed circuit assemblies","[""No.""]","Free","","35%","",""
"8473.50.60.00","2","Parts and accessories, including face plates and lock latches, of printed circuit assemblies","[""kg""]","Free","","35%","",""
"8473.50.90.00","2","Other","[""kg""]","Free","","35%","",""
"8474","0","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or molding solid mineral fuels, ceramic paste, unhardened cements, plastering materials or other mineral products in powder or paste form; machines for forming foundry molds of sand; parts thereof:","","","","","",""
"8474.10.00","1","Sorting, screening, separating or washing machines","","Free","","35%","",""
"8474.10.00.10","2","Portable","[""No.""]","","","","",""
"8474.10.00.90","2","Stationary","[""No.""]","","","","",""
"8474.20.00","1","Crushing or grinding machines","","Free","","35%","",""
"8474.20.00.10","2","Portable","[""No.""]","","","","",""
"","2","Stationary:","","","","","",""
"8474.20.00.50","3","Crushing","[""No.""]","","","","",""
"8474.20.00.70","3","Other","[""No.""]","","","","",""
"","1","Mixing or kneading machines:","","","","","",""
"8474.31.00.00","2","Concrete or mortar mixers","[""No.""]","Free","","35%","",""
"8474.32.00.00","2","Machines for mixing mineral substances with bitumen","[""No.""]","Free","","35%","",""
"8474.39.00.00","2","Other","[""No.""]","Free","","35%","",""
"8474.80.00","1","Other machinery","","Free","","35%","",""
"","2","For agglomerating, shaping or molding solid mineral fuels, ceramic paste, unhardened cements, plastering materials or other mineral products in powder or paste form:","","","","","",""
"8474.80.00.10","3","Designed for use with ceramic paste, unhardened cements and plastering materials","[""No.""]","","","","",""
"8474.80.00.15","3","Other","[""No.""]","","","","",""
"8474.80.00.20","2","Machines for forming foundry molds of sand","[""No.""]","","","","",""
"8474.80.00.80","2","Other","[""No.""]","","","","",""
"8474.90.00","1","Parts","","Free","","35%","",""
"8474.90.00.10","2","Of sorting, screening, separating or washing machines","[""No.""]","","","","",""
"8474.90.00.20","2","Of crushing or grinding machines","[""No.""]","","","","",""
"8474.90.00.50","2","Of mixing or kneading machines","[""No.""]","","","","",""
"8474.90.00.90","2","Other","[""No.""]","","","","",""
"8475","0","Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware; parts thereof:","","","","","",""
"8475.10.00.00","1","Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes","[""No.""]","Free","","35%","",""
"","1","Machines for manufacturing or hot working glass or glassware:","","","","","",""
"8475.21.00.00","2","Machines for making optical fibers and preforms thereof","[""No.""]","Free","","35%","",""
"8475.29.00.00","2","Other","[""No.""]","Free","","35%","",""
"8475.90","1","Parts:","","","","","",""
"8475.90.10.00","2","Of machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes","[""No.""]","Free","","35%","",""
"8475.90.90.00","2","Other","[""No.""]","Free","","35%","",""
"8476","0","Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines; parts thereof:","","","","","",""
"","1","Automatic beverage-vending machines:","","","","","",""
"8476.21.00.00","2","Incorporating heating or refrigerating devices","[""No.""]","Free","","35%","",""
"8476.29.00.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Other machines:","","","","","",""
"8476.81.00.00","2","Incorporating heating or refrigerating devices","[""No.""]","Free","","35%","",""
"8476.89.00.00","2","Other","[""No.""]","Free","","35%","",""
"8476.90.00.00","1","Parts","[""No.""]","Free","","35%","",""
"8477","0","Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this chapter; parts thereof:","","","","","",""
"8477.10","1","Injection-molding machines:","","","","","",""
"8477.10.30.00","2","For manufacturing shoes","[""No.""]","Free","","Free","",""
"8477.10.40.00","2","For use in the manufacture of optical media","[""No.""]","Free","","35%","",""
"8477.10.90","2","Other","","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.10.90.15","3","Of a type used for processing rubber or other thermosetting materials","[""No.""]","","","","",""
"","3","Of a type used for processing thermoplastics:","","","","","",""
"8477.10.90.30","4","With a clamp force less than <il>50 tons</il>","[""No.""]","","","","",""
"8477.10.90.40","4","With a clamp force equal to or greater than <il>50 tons</il> and less than <il>300 tons</il>","[""No.""]","","","","",""
"8477.10.90.50","4","With a clamp force equal to or greater than <il>300 tons</il> and less than <il>750 tons</il>","[""No.""]","","","","",""
"8477.10.90.60","4","With a clamp force equal to or greater than <il>750 tons</il>","[""No.""]","","","","",""
"8477.20.00","1","Extruders","","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Of a type used for processing rubber or other thermosetting materials:","","","","","",""
"8477.20.00.05","3","Single screw","[""No.""]","","","","",""
"8477.20.00.15","3","Other, including multiple screw","[""No.""]","","","","",""
"","2","Of a type used for processing thermoplastics:","","","","","",""
"","3","Single screw, with a screw size:","","","","","",""
"8477.20.00.35","4","Less than <il>6.4 cm</il>","[""No.""]","","","","",""
"8477.20.00.45","4","<il>6.4 cm</il> or greater","[""No.""]","","","","",""
"","3","Other, including multiple screw:","","","","","",""
"8477.20.00.55","4","With a screw size less than <il>6.4 cm</il>","[""No.""]","","","","",""
"8477.20.00.65","4","With a screw size <il>6.4 cm</il> or greater","[""No.""]","","","","",""
"8477.30.00.00","1","Blow-molding machines","[""No.""]","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.40.01.00","1","Vacuum-molding machines and other thermoforming machines","[""No.""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Other machinery for molding or otherwise forming:","","","","","",""
"8477.51.00","2","For molding or retreading pneumatic tires or for molding or otherwise forming inner tubes","","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.51.00.10","3","For molding or retreading pneumatic tires","[""No.""]","","","","",""
"8477.51.00.90","3","Other","[""No.""]","","","","",""
"8477.59.01.00","2","Other","[""No.""]","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.80.01.00","1","Other machinery","[""No.""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.90","1","Parts:","","","","","",""
"8477.90.25","2","Base, bed, platen, clamp cylinder, ram, and injection castings, weldments and fabrications","","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.90.25.40","3","Of machines of subheading 8477.10.30, 8477.10.40 or 8477.10.90","[""No.""]","","","","",""
"8477.90.25.80","3","Other","[""No.""]","","","","",""
"8477.90.45.01","2","Barrel screws","[""No.""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.90.65.00","2","Hydraulic assemblies incorporating more than one of the following: manifold; valves; pump; oil cooler","[""No.""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.90.86","2","Other","","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8477.90.86.01","3","Of injection-molding machines","[""No.""]","","","","",""
"8477.90.86.20","3","Of extruders","[""No.""]","","","","",""
"8477.90.86.30","3","Of blow-molding machines","[""No.""]","","","","",""
"8477.90.86.40","3","Of machines for forming pneumatic tires","[""No.""]","","","","",""
"8477.90.86.95","3","Other parts","[""No.""]","","","","",""
"8478","0","Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof:","","","","","",""
"8478.10.00","1","Machinery","","Free","","35%","",""
"8478.10.00.10","2","Industrial cigarette-making machines","[""No.""]","","","","",""
"8478.10.00.90","2","Other","[""No.""]","","","","",""
"8478.90.00","1","Parts","","Free","","35%","",""
"8478.90.00.10","2","Parts of industrial cigarette-making machines","[""No.""]","","","","",""
"8478.90.00.90","2","Other","[""No.""]","","","","",""
"8479","0","Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof:","","","","","",""
"8479.10.00","1","Machinery for public works, building or the like","","Free","","35%","",""
"","2","Concrete and bituminous pavers, finishers and spreaders:","","","","","",""
"8479.10.00.40","3","For concrete","[""No.""]","","","","",""
"8479.10.00.60","3","For bituminous material","[""No.""]","","","","",""
"8479.10.00.80","2","Other","[""No.""]","","","","",""
"8479.20.00.00","1","Machinery for the extraction or preparation of animal or fixed vegetable or microbial fats or oils","[""No.""]","Free","","35%","",""
"8479.30.00.00","1","Presses for the manufacture of particle board or fiber building board of wood or other ligneous materials and other machinery for treating wood or cork","[""No.""]","Free","","35%","",""
"8479.40.00.00","1","Rope or cable-making machines","[""No.""]","Free","","35%","",""
"8479.50.00.00","1","Industrial robots, not elsewhere specified or included","[""No.""]","2.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8479.60.00.00","1","Evaporative air coolers","[""No.""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","1","Passenger boarding bridges:","","","","","",""
"8479.71.00.00","2","Of a kind used in airports","[""No.""]","Free","","35%","",""
"8479.79.00.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Other machines and mechanical appliances:","","","","","",""
"8479.81.00.00","2","For treating metal, including electric wire coil-winders","[""No.""]","Free","","35%","",""
"8479.82.00","2","Mixing, kneading, crushing, grinding, screening, sifting, homogenizing, emulsifying or stirring machines","","Free","","35%","",""
"8479.82.00.40","3","Mixing, kneading or stirring machines","[""No.""]","","","","",""
"8479.82.00.80","3","Other","[""No.""]","","","","",""
"8479.83.00.00","2","Cold isostatic presses","[""No.""]","2.5%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8479.89","2","Other:","","","","","",""
"","3","Electromechanical appliances with self-contained electric motor:","","","","","",""
"8479.89.10.00","4","Air humidifiers or dehumidifiers","[""No.""]","Free","","40%","",""
"8479.89.20.00","4","Floor polishers","[""No.""]","Free","","35%","",""
"8479.89.55.00","4","Trash compactors","[""No.""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8479.89.65.00","4","Other","[""No.""]","2.8%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8479.89.70.00","3","Carpet sweepers","[""No.""]","Free","","35%","",""
"8479.89.83.00","3","Machines for the manufacturing of optical media","[""No.""]","Free","","35%","",""
"8479.89.92.00","3","Automated electronic component placement machines of a kind used solely or principally for the manufacture of printed circuit assemblies","[""No.""]","Free","","35%","",""
"8479.89.95","3","Other","","2.5%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8479.89.95.50","4","Oil and gas field wireline and downhole equipment","[""No.""]","","","","",""
"8479.89.95.60","4","Automotive maintenance machines","[""No.""]","","","","",""
"8479.89.95.65","4","Hydraulic accumulators","[""No.""]","","","","",""
"8479.89.95.85","4","Ultrasonic cleaning devices","[""No.""]","","","","",""
"8479.89.95.95","4","Industrial vibrators","[""No.""]","","","","",""
"8479.89.95.96","4","Tow behind sweepers","[""No.""]","","","","",""
"8479.89.95.99","4","Other","[""No.""]","","","","",""
"8479.90","1","Parts:","","","","","",""
"8479.90.41.00","2","Of articles of subheading 8479.89.10 or 8479.89.70","[""No.""]","Free","","35%","",""
"","2","Of trash compactors:","","","","","",""
"8479.90.45.00","3","Frame assemblies incorporating more than one of the following: baseplate; side frames; power screws; front plates","[""No.""]","Free","","35%","",""
"8479.90.55.00","3","Ram assemblies incorporating a ram wrapper and/or ram cover","[""No.""]","Free","","35%","",""
"8479.90.65.00","3","Container assemblies incorporating more than one of the following: container bottom; container wrapper; slide track; container front","[""No.""]","Free","","35%","",""
"8479.90.75.00","3","Cabinets or cases","[""No.""]","Free","","35%","",""
"8479.90.85.00","3","Other","[""No.""]","Free","","35%","",""
"8479.90.95","2","Other","","Free","","35%","",""
"8479.90.95.30","3","Of industrial robots","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8479.90.95.50","4","Of machinery for public works, building or the like","[""No.""]","","","","",""
"8479.90.95.60","4","Of presses for the manufacture of particle board or fiber building board of wood or other ligneous materials and other machinery for treating wood or cork","[""No.""]","","","","",""
"8479.90.95.65","4","Of machines or mechanical appliances for treating metal","[""No.""]","","","","",""
"8479.90.95.96","4","Other","[""No.""]","","","","",""
"8480","0","Molding boxes for metal foundry; mold bases; molding patterns; molds for metal (other than ingot molds), metal carbides, glass, mineral materials, rubber or plastics:","","","","","",""
"8480.10.00.00","1","Molding boxes for metal foundry","[""No.""]","3.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8480.20.00.00","1","Mold bases","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"8480.30.00.00","1","Molding patterns","[""No.""]","2.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"","1","Molds for metal or metal carbides:","","","","","",""
"8480.41.00.00","2","Injection or compression types","[""No.""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8480.49.00","2","Other types","","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8480.49.00.10","3","Molds for centrifugal casting of ductile iron pipe","[""No.""]","","","","",""
"8480.49.00.90","3","Other","[""No.""]","","","","",""
"8480.50.00","1","Molds for glass","","Free","","35%","",""
"8480.50.00.10","2","Injection or compression types","[""No.""]","","","","",""
"8480.50.00.90","2","Other types","[""No.""]","","","","",""
"8480.60.00","1","Molds for mineral materials","","Free","","35%","",""
"8480.60.00.10","2","Injection or compression types","[""No.""]","","","","",""
"8480.60.00.90","2","Other types","[""No.""]","","","","",""
"","1","Molds for rubber or plastics:","","","","","",""
"8480.71","2","Injection or compression types:","","","","","",""
"8480.71.10.00","3","For shoe machinery","[""No.""]","Free","","Free","",""
"8480.71.40.00","3","For the manufacture of semiconductor devices","[""No.""]","Free","","Free","",""
"8480.71.80","3","Other","","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
